node.node_id,session_id,begin.sys_time,end.sys_time,begin.gps_info.gps_time,end.gps_info.gps_time,begin.gps_info.coords.lat,end.gps_info.coords.lat,begin.gps_info.coords.lon,end.gps_info.coords.lon,duration,mac_hash
2033,"657113f41471f9b9e540e61c028ceebe3b6d7e6e","2018-03-31T06:11:47.000Z","2018-03-31T06:21:48.000Z","2018-03-31T06:11:49.000Z","2018-03-31T06:21:50.000Z",1.3013667,1.2942001,103.77047,103.76955,74,"417d401a8bf38889f02445c7560a802fe54bf60d"
2042,"cbf3f0bac925913a57af56fa9c98c43812ee3f64","2018-03-31T06:11:53.000Z","2018-03-31T06:25:23.000Z","2018-03-31T06:11:53.000Z","2018-03-31T06:25:22.000Z",1.3008,1.2919,103.77419,103.78059,210,"07ab2d12fefeb11ada2ef31ce591925a4c0c8802"
2074,"62c2ff0f774d9dafbef187bffdc6d8fa24f3af39","2018-03-31T06:12:00.000Z","2018-03-31T06:22:01.000Z","2018-03-31T06:11:59.000Z","2018-03-31T06:22:00.000Z",1.2909833,1.2914166,103.781,103.78052,21,"7cc8c39416950feaeb82047f428a0e407e3a0c32"
2042,"85f593e261f7aa17abf8b6fc3f2ecba8db453f36","2018-03-31T06:12:02.000Z","2018-03-31T06:22:06.000Z","2018-03-31T06:12:01.000Z","2018-03-31T06:22:05.000Z",1.3004833,1.2919333,103.77444,103.78056,50,"826cade39b62567c14a63418589ebeca81176a0e"
2042,"bbddb379e7a0a09fc0c776f4e1700df7679268a1","2018-03-31T06:12:05.000Z","2018-03-31T06:22:07.000Z","2018-03-31T06:12:04.000Z","2018-03-31T06:22:06.000Z",1.3003167,1.2919333,103.77454,103.78056,160,"ed8ba5fa93b649f79cc3e5932077ab06669bb027"
2063,"090a61bafa84ff78ebc63351910a46aff498be50","2018-03-31T06:12:06.000Z","2018-03-31T06:22:08.000Z","2018-03-31T06:12:05.000Z","2018-03-31T06:22:07.000Z",1.3010499,1.2923,103.77374,103.77382,145,"0aa9ab8139f153cce3ec14c69f3162554d7dd432"
2024,"5bd38b07d6e09c1847735e778e086839f6b70042","2018-03-31T06:12:19.000Z","2018-03-31T06:22:21.000Z","2018-03-31T06:12:18.000Z","2018-03-31T06:22:20.000Z",1.2937334,1.2918667,103.77597,103.78042,28,"dcec188f0f47fb061d3a3039c1873734068615e6"
2034,"2db5da3f5b5462ffdbfdfaeb7fd36b97d9b07258","2018-03-31T06:12:21.000Z","2018-03-31T06:22:33.000Z","2018-03-31T06:11:14.000Z","2018-03-31T06:21:26.000Z",1.2974334,1.2974499,103.78105,103.78082,12,"f1111d71f91d32a36fe247ea03c861e4983e9aff"
2042,"1ef1b035f71dcfe53b53ae626b555954089dfd88","2018-03-31T06:12:26.000Z","2018-03-31T06:22:29.000Z","2018-03-31T06:12:25.000Z","2018-03-31T06:22:28.000Z",1.2996334,1.2919166,103.77467,103.78056,55,"57158a0677b5004938409f6205bd77eb758b9bca"
2034,"5a59a93acea908f699990f5eca59e625edbd0cad","2018-03-31T06:12:29.000Z","2018-03-31T06:22:35.000Z","2018-03-31T06:11:23.000Z","2018-03-31T06:21:29.000Z",1.2974167,1.2974499,103.78082,103.78082,10,"54e50a8fe1ddb8bc7d20ff495a508960f8adcd8e"
2074,"0ed8f7cc101c59bda85606b2f4986aad46cb0a0c","2018-03-31T06:12:29.000Z","2018-03-31T06:22:31.000Z","2018-03-31T06:12:28.000Z","2018-03-31T06:22:30.000Z",1.2919166,1.2916833,103.78027,103.78265,2,"38fe95bcf7cc5615ceda6a589a666526027b6432"
2038,"5eb662fd2004936432301299353e4736e5f25c2a","2018-03-31T06:12:35.000Z",null,"2018-03-31T06:12:37.000Z",null,1.2920834,null,103.78032,null,null,"38fe95bcf7cc5615ceda6a589a666526027b6432"
2078,"8c0d272db66fd8d299a8cc66e9b154eaa02a83fc","2018-03-31T06:12:55.000Z","2018-03-31T06:22:56.000Z","2018-03-31T06:12:54.000Z","2018-03-31T06:22:55.000Z",1.2946333,1.2947,103.77058,103.77483,5,"54566726dbf4f89d39a1067b2b8099d6d06d7fb1"
2063,"d98f0c389f5be91610cbebb0f49a2913ec7c075b","2018-03-31T06:12:56.000Z","2018-03-31T06:29:31.000Z","2018-03-31T06:12:55.000Z","2018-03-31T06:29:30.000Z",1.3033334,1.2947167,103.7742,103.77478,434,"a688ce3df2337477f5533fe05e0e95c2e9cd84ab"
2034,"5df8d6e2051a8fcbe2780cdbd0a9048477893a6c","2018-03-31T06:12:59.000Z","2018-03-31T06:23:00.000Z","2018-03-31T06:11:53.000Z","2018-03-31T06:21:58.000Z",1.2973833,1.2973666,103.78062,103.78163,224,"fa0e84730ca3b10a12391c795875269625e5e4f0"
2034,"2e27fce1abb4303a81bfe5ada2edbc3ce66f1629","2018-03-31T06:13:01.000Z","2018-03-31T06:23:07.000Z","2018-03-31T06:13:00.000Z","2018-03-31T06:23:06.000Z",1.2978333,1.2948834,103.77731,103.78457,252,"716f76fff1751cf294be2db65f88eaec846a684c"
2063,"2dd52f1de9815dda8326e2da43dadc8fbc9eb7c1","2018-03-31T06:13:01.000Z","2018-03-31T06:23:02.000Z","2018-03-31T06:13:00.000Z","2018-03-31T06:23:01.000Z",1.3035333,1.2934667,103.77447,103.77522,45,"d9e4a9af45191e4867f3496adae15b5a8b8c39f3"
2063,"ebc1fd010353a8637b573f04e7300729ce82b2e5","2018-03-31T06:13:01.000Z","2018-03-31T06:28:02.000Z","2018-03-31T06:13:00.000Z","2018-03-31T06:28:00.000Z",1.3035333,1.2947167,103.77447,103.77478,450,"a1b4cfca2404a0f48d92d94d8cc6871f2c371ae9"
2063,"b9f82f87fa50ab8cda764e4876e08d62ba83657d","2018-03-31T06:13:10.000Z","2018-03-31T06:23:12.000Z","2018-03-31T06:13:09.000Z","2018-03-31T06:23:10.000Z",1.3036,1.2935166,103.77455,103.77522,182,"016b7781f6b9c01109b7016ad36e640499e23768"
2034,"377046e8297fd9af0a40f1ea4f9a33d14dc956ce","2018-03-31T06:13:13.000Z","2018-03-31T06:23:17.000Z","2018-03-31T06:13:12.000Z","2018-03-31T06:23:16.000Z",1.2986,1.2948834,103.7766,103.78457,247,"4090fe63f6ff53258955d55bad574dfcbe011a3d"
2032,"27ebd02912dece4505ebb8d1fa74ce3c92bebb2c","2018-03-31T06:13:14.000Z","2018-03-31T06:23:50.000Z","2018-03-31T06:13:13.000Z","2018-03-31T06:23:49.000Z",1.29435,1.2941333,103.76957,103.77512,300,"d812ebd58f8142802ced109b42f1e3c4fdc07c36"
2033,"63622b2c8d5b5c63fa1cdee9eef6157e06758ad1","2018-03-31T06:13:17.000Z","2018-03-31T06:28:45.000Z","2018-03-31T06:13:20.000Z","2018-03-31T06:28:47.000Z",1.29445,1.2942001,103.76988,103.76952,328,"d812ebd58f8142802ced109b42f1e3c4fdc07c36"
2063,"b599d2c7db3b915a66e86e204c1bd6397ea83c85","2018-03-31T06:13:19.000Z","2018-03-31T06:23:20.000Z","2018-03-31T06:13:18.000Z","2018-03-31T06:23:19.000Z",1.3036,1.2938501,103.77455,103.77535,246,"82c36b70f54714c7755fa986d3195121df65faa4"
2042,"857b18538d23497647996e7f7abb03f6ca5e5b12","2018-03-31T06:13:19.000Z","2018-03-31T06:23:20.000Z","2018-03-31T06:13:18.000Z","2018-03-31T06:23:19.000Z",1.2989167,1.2919166,103.7762,103.78056,188,"46f3f27732a345e5712ec9bb497f42ea08268dc9"
2033,"f3770e15fb338cc26f8d8064ef7dd764898d0dc5","2018-03-31T06:13:20.000Z","2018-03-31T06:23:22.000Z","2018-03-31T06:13:22.000Z","2018-03-31T06:23:24.000Z",1.29435,1.2942001,103.76987,103.76955,129,"f5edf72ff8d8a381cfe439df8172ad05c75eb37d"
2034,"2e812fb363fff589ae6a63e61ee33f37c98759d9","2018-03-31T06:13:25.000Z","2018-03-31T06:23:20.000Z","2018-03-31T06:12:22.000Z","2018-03-31T06:22:28.000Z",1.2971667,1.2964667,103.7788,103.78343,287,"2893e6e512d288c6e07e58a4b5cf299cd72782e8"
2034,"d026760e3c4affa9f704125cbd3651089fec011b","2018-03-31T06:13:25.000Z","2018-03-31T06:23:20.000Z","2018-03-31T06:12:21.000Z","2018-03-31T06:22:28.000Z",1.29715,1.2964667,103.77885,103.78343,595,"54885dca9ddc221f5a3f2cbb32284182a4f5b11e"
2063,"0518704672361d685851fd24a3307e097500ebe0","2018-03-31T06:13:34.000Z","2018-03-31T06:23:38.000Z","2018-03-31T06:13:33.000Z","2018-03-31T06:23:37.000Z",1.3036,1.2945666,103.77455,103.77489,228,"4034d60653de0396dc5b57feb4dfbc6d6b5c65cf"
2063,"72e1f0b860a3e0493973c6e9acde9f8df5f37fd1","2018-03-31T06:13:34.000Z","2018-03-31T06:27:45.000Z","2018-03-31T06:13:33.000Z","2018-03-31T06:27:44.000Z",1.3036,1.2947167,103.77455,103.77478,536,"0451a8aba329d5f94e94ab876757b155d02c48d7"
2034,"59ae5fde66119f33c09f0b3d84e2bbf4b9b679df","2018-03-31T06:13:36.000Z","2018-03-31T06:23:23.000Z","2018-03-31T06:12:31.000Z","2018-03-31T06:22:33.000Z",1.2972,1.2960833,103.77873,103.78377,84,"68349d488cb80b3a974870c54842a5f38d6e3e7f"
2078,"2cad0249350512c7632ba2e1b6bdb8b38b726a33","2018-03-31T06:13:36.000Z","2018-03-31T06:23:37.000Z","2018-03-31T06:13:36.000Z","2018-03-31T06:23:36.000Z",1.2925833,1.2947,103.77354,103.77483,10,"8db46ab5c04a8166ac5e88d90a52ecca6806d4fc"
2063,"c8b4c4b79026359b9bb1e863cd10e1eee4b64291","2018-03-31T06:13:37.000Z","2018-03-31T06:25:21.000Z","2018-03-31T06:13:36.000Z","2018-03-31T06:25:20.000Z",1.3036,1.2947167,103.77455,103.7748,205,"db2eae5c5f6d800b7189fe9ad3263887cb616c0a"
2063,"803c8a5f84742d62129fd1d44588c6e240ea4a35","2018-03-31T06:13:37.000Z","2018-03-31T06:33:27.000Z","2018-03-31T06:13:37.000Z","2018-03-31T06:33:25.000Z",1.3036,1.2942833,103.77455,103.77523,638,"3ccfa1308cb8f5de11d6469ac44e38cb6acf3859"
2063,"72b6045162b491050d5c1c0f751f5031f2a9ad68","2018-03-31T06:13:41.000Z","2018-03-31T06:23:45.000Z","2018-03-31T06:13:40.000Z","2018-03-31T06:23:44.000Z",1.3036166,1.2945833,103.7746,103.77486,213,"2a39950815ac2ca53826a87ea9df7cefe4138901"
2063,"29009634ae3df459b70f3329849947276c994caf","2018-03-31T06:13:44.000Z","2018-03-31T06:30:27.000Z","2018-03-31T06:13:43.000Z","2018-03-31T06:30:25.000Z",1.3036667,1.2947167,103.7747,103.7748,405,"8d7e56bbcb8978644918a3b58015e0d53575b395"
2063,"60212056b9615f560f95e7da543f1395f064fd44","2018-03-31T06:13:44.000Z","2018-03-31T06:23:46.000Z","2018-03-31T06:13:43.000Z","2018-03-31T06:23:45.000Z",1.3036667,1.2945833,103.7747,103.77486,210,"2cef16ee41a17aeacb1fb8352890262427c06684"
2042,"66c4b4c223675bcfa3314cd707a3c3ac510ab014","2018-03-31T06:13:48.000Z","2018-03-31T06:23:49.000Z","2018-03-31T06:13:47.000Z","2018-03-31T06:23:48.000Z",1.2975333,1.2919166,103.77789,103.78056,150,"705f241aa875597501256a26ac35a6de15958011"
2129,"84e83e061d62e639fcc8929d9162ece27922d663","2018-03-31T06:13:58.000Z","2018-03-31T06:30:52.000Z","2018-03-31T06:13:57.000Z","2018-03-31T06:30:50.000Z",1.2917833,1.2918333,103.78043,103.7805,484,"78b285cd7bc98a39db5e8c9015de35b5c4c8b4fb"
2063,"670ae456665ab21b6c2cb951504de629eb8ec5e0","2018-03-31T06:14:00.000Z","2018-03-31T06:32:32.000Z","2018-03-31T06:13:59.000Z","2018-03-31T06:32:31.000Z",1.3038833,1.2947167,103.77562,103.77482,614,"f31e088ea41499ecd9f29afae2a0f585d5f7f953"
2034,"acc96c064aa1aedf6c620ca098d7b8ac146072e6","2018-03-31T06:14:05.000Z","2018-03-31T06:24:00.000Z","2018-03-31T06:12:58.000Z","2018-03-31T06:23:06.000Z",1.29775,1.2948834,103.77745,103.78457,595,"b78825ad864f9c6d568a550351347615b1af99a0"
2129,"d5404a220a6f2eeaec18bb4f3835f19a82ee78fe","2018-03-31T06:14:05.000Z","2018-03-31T06:24:06.000Z","2018-03-31T06:14:04.000Z","2018-03-31T06:24:05.000Z",1.2917833,1.29345,103.78043,103.77213,208,"8d342ba859683a5151a482642059dfcf96223203"
2078,"0a68a41a5c5174bfffedef39792ff8420c672b63","2018-03-31T06:14:06.000Z","2018-03-31T06:24:08.000Z","2018-03-31T06:14:05.000Z","2018-03-31T06:24:07.000Z",1.29295,1.2948834,103.77502,103.77496,7,"99880398ebba479ccb656e7c69942c0d905b9aa9"
2129,"b6cf01868eec732ba2cc4d5154ad0c8d761d9484","2018-03-31T06:14:08.000Z","2018-03-31T06:24:10.000Z","2018-03-31T06:14:07.000Z","2018-03-31T06:24:09.000Z",1.2917833,1.2936333,103.78043,103.77215,159,"b98df2cdd6276f62355817cee3f2f259b9c78324"
2063,"f6108e0f40921ae701aabab681e030fed7d5ac8a","2018-03-31T06:14:12.000Z","2018-03-31T06:24:13.000Z","2018-03-31T06:14:12.000Z","2018-03-31T06:24:12.000Z",1.3036166,1.2947167,103.77523,103.7748,129,"027161d9dbd5ab67205b4f194c73f258744d91ff"
2034,"791947596a58a43cd3f12415db5a23e0cbe0bc46","2018-03-31T06:14:20.000Z","2018-03-31T06:24:28.000Z","2018-03-31T06:13:11.000Z","2018-03-31T06:23:22.000Z",1.2985333,1.2948834,103.77666,103.78457,290,"23a492967e90266013c4ef5d8dd115b9c8105ba9"
2063,"dc8990549a6bcd5702591f449430db74802d3399","2018-03-31T06:14:22.000Z","2018-03-31T06:24:23.000Z","2018-03-31T06:14:21.000Z","2018-03-31T06:24:22.000Z",1.3035166,1.2947167,103.77448,103.7748,3,"305f9a70e27c069428af373f03806009e5e23d7c"
2063,"3e092c559a8b951b12e74edf7559992400d08e17","2018-03-31T06:14:22.000Z","2018-03-31T06:33:12.000Z","2018-03-31T06:14:22.000Z","2018-03-31T06:33:10.000Z",1.3034999,1.2942833,103.77441,103.77523,576,"ca4b6db9deb9ad02a9fb8995c05674b5ad40f0dd"
2078,"5623b840e59135af30baf4ba8790344899cecbcf","2018-03-31T06:14:22.000Z","2018-03-31T06:24:23.000Z","2018-03-31T06:14:21.000Z","2018-03-31T06:24:22.000Z",1.2938,1.2940834,103.77528,103.77531,14,"9069c7dfc5b9212da17488b8aa9df6e6b107f40d"
2078,"6fd6f6c2e40e03b10bd94d6afe97e72412ca939d","2018-03-31T06:14:28.000Z","2018-03-31T06:24:29.000Z","2018-03-31T06:14:27.000Z","2018-03-31T06:24:28.000Z",1.2939,1.2938666,103.77523,103.77544,14,"6e545f74250b2dbd176246ce6df67c336160021d"
2129,"eb26814ba2da9b78b9ff057e9c21d3b60f02bd92","2018-03-31T06:14:32.000Z","2018-03-31T06:28:03.000Z","2018-03-31T06:14:31.000Z","2018-03-31T06:28:02.000Z",1.2912166,1.2935667,103.78072,103.77717,293,"38fe95bcf7cc5615ceda6a589a666526027b6432"
2129,"90019bb5b0f9a8afa9a47263e009ade7e8b9f8b2","2018-03-31T06:14:35.000Z","2018-03-31T06:29:36.000Z","2018-03-31T06:14:34.000Z","2018-03-31T06:29:35.000Z",1.2911166,1.2918333,103.78098,103.78052,488,"0fabf8885641f3c6f191e1d4b5180142c5fc3d50"
2063,"d27bb5cbb74d68173dc9cf7ecdfb019be219ddd3","2018-03-31T06:14:37.000Z","2018-03-31T06:24:42.000Z","2018-03-31T06:14:36.000Z","2018-03-31T06:24:40.000Z",1.3032,1.2947167,103.77396,103.7748,5,"2e983d9e0024c90e9c405879aefb66f25747e552"
2063,"ec738c71fa190ef9f3192e6b9306dcda50a2aebe","2018-03-31T06:14:40.000Z","2018-03-31T06:24:42.000Z","2018-03-31T06:14:39.000Z","2018-03-31T06:24:41.000Z",1.3030666,1.2947167,103.77392,103.7748,18,"2875e3dcfe8bdb007e0468cbeab87b22ccecf40b"
2063,"771ae9fa8c3f31b0d0d0400037d96f30c642e664","2018-03-31T06:14:41.000Z","2018-03-31T06:24:42.000Z","2018-03-31T06:14:40.000Z","2018-03-31T06:24:41.000Z",1.303,1.2947167,103.7739,103.7748,10,"4e9e6455d0682ab799ed556b8f3df99440e58e8a"
2034,"633ad35dc0114ffc299490560c1484320b1cd4b9","2018-03-31T06:14:43.000Z","2018-03-31T06:24:51.000Z","2018-03-31T06:13:31.000Z","2018-03-31T06:23:40.000Z",1.2988167,1.29425,103.77562,103.78493,222,"cddae77dea90ae44ba0cec758c956b74f9d49915"
2129,"4af7af56357f3357dc0005b97e9cb3af2f87d878","2018-03-31T06:14:52.000Z","2018-03-31T06:24:53.000Z","2018-03-31T06:14:52.000Z","2018-03-31T06:24:52.000Z",1.2917167,1.2945334,103.78263,103.7738,154,"dcec188f0f47fb061d3a3039c1873734068615e6"
2042,"cf963b290c23cf860dc89f23b80b2c054bbbb917","2018-03-31T06:14:54.000Z","2018-03-31T06:24:55.000Z","2018-03-31T06:14:54.000Z","2018-03-31T06:24:54.000Z",1.29755,1.2919166,103.78083,103.78056,245,"ae1d5781166426a1522c675027d9d1376b3941f0"
